scenario,scenario_zh,supplysector,base_supplysector,subsector,technology,input,technology_class,period,efficiency_2025_start,annual_improvement_rate_pct,default_gcam_efficiency,proposed_efficiency,change_vs_2025_pct,energy_intensity_ratio_vs_2025,high_eff_counterpart,counterpart_efficiency,absolute_cap,binding_constraint
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2045,0.975,0.27999999999999997,0.800888888888889,1.0434820834633154,7.023803432134912,0.9343715770988387,fuel furnace hi-eff,1.0819519699107478,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2050,0.975,0.27999999999999997,0.804,1.055805502129552,8.287743808159176,0.9234655417436565,fuel furnace hi-eff,1.0884592805459299,,counterpart gap cap (97%)
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2055,0.975,0.12,0.8071111111111111,1.0584476567187175,8.558734022432567,0.921160336848954,fuel furnace hi-eff,1.0911831512564099,,counterpart gap cap (97%)
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2060,0.975,0.12,0.8128888888888889,1.0610964233030462,8.830402390056014,0.9188608863320451,fuel furnace hi-eff,1.0939138384567486,,counterpart gap cap (97%)
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2065,0.975,0.12,0.816,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2070,0.975,0.0,0.819111111111111,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2075,0.975,0.0,0.8248888888888889,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2080,0.975,0.0,0.828,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2085,0.975,0.0,0.8313703703703703,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2090,0.975,0.0,0.8376296296296296,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2095,0.975,0.0,0.841,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace,refined liquids enduse,combustion_standard,2100,0.975,0.0,0.841,1.0674782999781107,9.484953843908794,0.9133675129695779,fuel furnace hi-eff,1.0966513592052203,,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2025,1.05,0.0,0.84,1.05,0.0,1.0,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2030,1.05,0.18,0.84,1.0594840812911324,0.9032458372506991,0.9910483966124582,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2035,1.05,0.18,0.84,1.0690538271517283,1.8146502049265045,0.9821769244281243,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2040,1.05,0.12,0.84,1.0754835629740869,2.4270059975320724,0.97630501864332,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2045,1.05,0.12,0.84,1.0819519699107478,3.0430447534045557,0.970468217814342,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2050,1.05,0.12,0.84,1.0884592805459299,3.6627886234218865,0.9646663120676043,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2055,1.05,0.05,0.84,1.0911831512564099,3.9222048815628296,0.9622582595699075,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2060,1.05,0.05,0.84,1.0939138384567486,4.182270329214144,0.9598562181837826,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2065,1.05,0.05,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2070,1.05,0.0,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2075,1.05,0.0,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2080,1.05,0.0,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2085,1.05,0.0,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2090,1.05,0.0,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2095,1.05,0.0,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2100,1.05,0.0,0.84,1.0966513592052203,4.442986590973352,0.9574601729039665,,,1.26,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2025,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2030,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2035,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2040,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2045,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2050,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2055,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2060,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2065,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2070,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2075,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2080,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2085,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2090,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2095,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban heating modern_d7,resid_urban heating modern,heat,district heat,district heat,fixed,2100,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2025,3.2962,0.0,2.764962962962963,3.2962,0.0,1.0,air conditioning hi-eff,4.125,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2030,3.2962,1.15,2.8150370370370372,3.4901411444984545,5.883779640144859,0.9444317188133878,air conditioning hi-eff,4.292661204615168,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2035,3.2962,1.15,2.842,3.6954933585707734,12.113747908827555,0.8919512715008099,air conditioning hi-eff,4.46713702245046,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2040,3.2962,0.8500000000000001,2.8702592592592593,3.8552446118276884,16.96027582754955,0.854991143723392,air conditioning hi-eff,4.6027689804498095,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2045,3.2962,0.8500000000000001,2.922740740740741,4.02190169887753,22.016312689689045,0.8195625469712337,air conditioning hi-eff,4.742519018538998,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2050,3.2962,0.8500000000000001,2.951,4.195763149712416,27.29091528767722,0.7856020186043929,air conditioning hi-eff,4.886512170551323,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2055,3.2962,0.5,2.9800370370370373,4.301711427071461,30.50517041051699,0.766253165950744,air conditioning hi-eff,4.985027389537167,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2060,3.2962,0.5,3.033962962962963,4.410335031200588,33.80058950308198,0.7473808626059648,air conditioning hi-eff,5.085528738513705,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2065,3.2962,0.5,3.063,4.521701517453268,37.179222057316565,0.7289733714790841,air conditioning hi-eff,5.188056259135219,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2070,3.2962,0.2,3.0933333333333337,4.567099762786501,38.55651243208851,0.7217271728675587,air conditioning hi-eff,5.2296937361213764,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2075,3.2962,0.2,3.1496666666666666,4.6129538101383725,39.94763091251661,0.714553003491081,air conditioning hi-eff,5.2716653805496705,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2080,3.2962,0.2,3.18,4.659268235797651,41.35271633388906,0.7074501473589665,air conditioning hi-eff,5.313973874328023,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2085,3.2962,0.2,3.2116296296296296,4.706047661999408,42.77190892541134,0.7004178955976784,air conditioning hi-eff,5.356621920888386,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2090,3.2962,0.2,3.2703703703703706,4.753296757386329,44.2053503242015,0.69345554638008,air conditioning hi-eff,5.399612245359485,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2095,3.2962,0.2,3.302,4.801020237474645,45.65318358942554,0.6865624048553925,air conditioning hi-eff,5.442947594740953,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2100,3.2962,0.2,3.302,4.849222865124744,47.11555321657499,0.6797377830798474,air conditioning hi-eff,5.486630738078852,,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2025,4.125,0.0,3.3,4.125,0.0,1.0,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2030,4.125,0.8,3.3,4.292661204615168,4.064514051276813,0.9609423626455983,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2035,4.125,0.8,3.3,4.46713702245046,8.29423084728389,0.9234102243269046,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2040,4.125,0.6,3.3,4.6027689804498095,11.582278313934768,0.8961996610129411,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2045,4.125,0.6,3.3,4.742519018538998,14.970158025187818,0.8697909241639197,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2050,4.125,0.6,3.3,4.886512170551323,18.460901104274498,0.8441603859823386,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2055,4.125,0.4,3.3,4.985027389537167,20.849148837264654,0.8274779008552217,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2060,4.125,0.4,3.3,5.085528738513705,23.285545176089826,0.8111250987061713,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2065,4.125,0.4,3.3,5.188056259135219,25.771060827520454,0.7950954642669168,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2070,4.125,0.16,3.3,5.2296937361213764,26.780454209003057,0.7887651185974273,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2075,4.125,0.16,3.3,5.2716653805496705,27.79794861938596,0.7824851735126426,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2080,4.125,0.16,3.3,5.313973874328023,28.823609074618737,0.7762552277360651,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2085,4.125,0.16,3.3,5.356621920888386,29.857501112445718,0.7700748831860578,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2090,4.125,0.16,3.3,5.399612245359485,30.899690796593582,0.7639437449504068,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2095,4.125,0.16,3.3,5.442947594740953,31.950244720992792,0.7578614212610882,,,7.0,
ambitious,进取,resid_urban cooling modern_d7,resid_urban cooling modern,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2100,4.125,0.16,3.3,5.486630738078852,33.009230014032774,0.7518275234692342,,,7.0,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2025,0.65,0.0,0.52,0.65,0.0,1.0,gas water heater hi-eff,1.025,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2030,0.65,0.4,0.52,0.6631044168326656,2.0160641281024017,0.9802377777918307,gas water heater hi-eff,1.0342582698318197,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2035,0.65,0.4,0.52,0.6764730271122916,4.072773401891006,0.9608661010102666,gas water heater hi-eff,1.0436001646004966,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2040,0.65,0.27999999999999997,0.52,0.6859968336845634,5.537974413009761,0.9475262393104346,gas water heater hi-eff,1.0498768114747037,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2045,0.65,0.27999999999999997,0.52,0.6956547223088768,7.02380343213489,0.9343715770988389,gas water heater hi-eff,1.0561912087223966,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2050,0.65,0.27999999999999997,0.52,0.7054485806754683,8.530550873148979,0.9213995432206041,gas water heater hi-eff,1.0625435833900743,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2055,0.65,0.12,0.52,0.7096914428165505,9.18329889485392,0.9158909925986239,gas water heater hi-eff,1.065202600036019,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2060,0.65,0.12,0.52,0.7139598233010547,9.839972815546872,0.9104153746280416,gas water heater hi-eff,1.067868270874445,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2065,0.65,0.12,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2070,0.65,0.0,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2075,0.65,0.0,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2080,0.65,0.0,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2085,0.65,0.0,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2090,0.65,0.0,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2095,0.65,0.0,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater,delivered gas,combustion_standard,2100,0.65,0.0,0.52,0.7182538756069466,10.50059624722255,0.9049724924223068,gas water heater hi-eff,1.0705406125574768,,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2025,1.025,0.0,0.82,1.025,0.0,1.0,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2030,1.025,0.18,0.82,1.0342582698318197,0.9032458372506991,0.991048396612458,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2035,1.025,0.18,0.82,1.0436001646004966,1.8146502049265045,0.9821769244281241,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2040,1.025,0.12,0.82,1.0498768114747037,2.4270059975320724,0.97630501864332,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2045,1.025,0.12,0.82,1.0561912087223966,3.0430447534045557,0.970468217814342,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2050,1.025,0.12,0.82,1.0625435833900743,3.6627886234218865,0.9646663120676043,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2055,1.025,0.05,0.82,1.065202600036019,3.922204881562852,0.9622582595699074,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2060,1.025,0.05,0.82,1.067868270874445,4.182270329214144,0.9598562181837826,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2065,1.025,0.05,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2070,1.025,0.0,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2075,1.025,0.0,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2080,1.025,0.0,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2085,1.025,0.0,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2090,1.025,0.0,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2095,1.025,0.0,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,gas,gas water heater hi-eff,delivered gas,combustion_high,2100,1.025,0.0,0.82,1.0705406125574768,4.442986590973352,0.9574601729039665,,,1.2299999999999998,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2025,1.0,0.0,0.9,1.0,0.0,1.0,,,1.0,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2030,1.0,0.35000000000000003,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2035,1.0,0.35000000000000003,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2040,1.0,0.2,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2045,1.0,0.2,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2050,1.0,0.2,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2055,1.0,0.08,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2060,1.0,0.08,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2065,1.0,0.08,0.9,1.0,0.0,1.0,,,1.0,absolute/technical cap
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2070,1.0,0.0,0.9,1.0,0.0,1.0,,,1.0,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2075,1.0,0.0,0.9,1.0,0.0,1.0,,,1.0,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2080,1.0,0.0,0.9,1.0,0.0,1.0,,,1.0,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2085,1.0,0.0,0.9,1.0,0.0,1.0,,,1.0,
ambitious,进取,resid_urban hot water_cooking modern_d7,resid_urban hot water_cooking modern,electricity,electric resistance water heater,elect_td_bld,resistance_water_heater,2090,1.0,0.0,0.9,1.0,0.0,1.0,,,1.0,
