# File: HDDCDD_NEX_GDDP_CMIP6_HK.csv
# Title: Population-weighted HDDCDD historical data and projections for Hong Kong
# Units: Fahrenheit Degree Days
# Source: Refer to Xiujuan He Hong Kong base temperatures for heating and cooling degree days (HDD and CDD) are 14.95°C and 20.66°C (not 18.3°C as default). The climate data are from the NEX-GDDP-CMIP6 dataset and using ensemble mean of 33 models in SSP126 SSP245 SSP370 and SSP585 scenarios. The projection is started from 2015.
# Column types: cnnnnnnnnnn
# ----------
scenario,year,hdd_fdd_mean,hdd_fdd_median,hdd_fdd_p05,hdd_fdd_p95,cdd_fdd_mean,cdd_fdd_median,cdd_fdd_p05,cdd_fdd_p95,n_models
ssp370,1979,163.31249358162745,157.93699272230202,51.16100771940241,296.29224495948876,2330.32984100529,2292.7286145423086,2121.5201453822083,2567.933221055292,33
ssp370,1980,156.3960424160675,159.94736171594167,51.99502408927964,284.1717368785592,2336.351033866748,2322.227272356925,2185.1297720461184,2504.7141841348325,33
ssp370,1981,162.814320013173,152.55947421314647,87.55579876763117,259.94182883049484,2365.180035332897,2369.067866811227,2166.1593021509116,2573.704503213732,33
ssp370,1982,156.43819931922565,160.39318375898006,74.24301137562912,239.4754170401455,2293.2944609523283,2299.920847770468,2081.9690724840307,2485.5162735527583,33
ssp370,1983,176.902704156524,162.60940699335995,94.31675761002495,297.08477907401135,2272.234247813657,2243.4335529498603,2084.2481396695807,2490.390120526058,33
ssp370,1984,173.53238755837313,161.20194825306322,82.41325574619395,285.3568889895229,2330.7883730237277,2332.281808681947,2117.430786401195,2555.8314821385034,33
ssp370,1985,157.09317095948677,155.4493563812129,75.03553295463865,218.51294959575787,2295.9757152812176,2316.4217052776676,2031.9404127457215,2496.587724712206,33
ssp370,1986,145.92387272772865,145.67166583784126,68.95022764950455,260.920901176557,2349.525948429982,2350.631652990167,2174.239232312989,2517.801317657089,33
ssp370,1987,150.89224768889298,147.6571877165594,72.23780343747637,234.4866584436666,2336.5360231630793,2336.0034651961623,2176.0124299826925,2478.4814986483025,33
ssp370,1988,146.3205740992894,146.6766428759754,67.9532375349742,230.35694990970524,2356.9519472850343,2339.8594323950247,2163.7814568368535,2609.808376950141,33
ssp370,1989,182.3648917402738,187.05688392013525,76.61619837707933,302.7406849961592,2380.4484365020107,2392.0940879768104,2153.6758291267006,2620.699361637718,33
ssp370,1990,155.33959772953236,148.4661845213679,65.3507955635085,259.5548480690777,2438.757872105737,2436.0106517988784,2206.445620919659,2646.3594836571656,33
ssp370,1991,151.85318044308346,157.75066491931187,69.72255025088316,216.53470062168626,2383.9380759702767,2379.079808823266,2170.8943971119043,2629.163972566624,33
ssp370,1992,175.6015524132865,181.16156571477632,69.18554243098772,279.5036934251127,2288.5843007723925,2309.3170328675633,2083.637889226684,2446.313049428255,33
ssp370,1993,168.24446824727085,155.0040681371977,91.24387671951571,267.21927591866717,2272.6631640732544,2259.832014604198,2145.388556725663,2441.5646737967245,33
ssp370,1994,157.25141623640712,165.21634157249076,66.24957188844317,261.12740066599855,2347.045140679875,2339.7660105065424,2208.899812264679,2530.58412856395,33
ssp370,1995,172.9626468061169,172.98728334722395,63.39697066979167,282.9244565030817,2363.9908997066022,2350.0073565694483,2190.2946154373353,2580.7716334485867,33
ssp370,1996,157.87758247666233,162.12570335148405,69.94549218067048,245.5997026298665,2363.1492730957907,2366.4321907609783,2176.446306519512,2531.9917332969703,33
ssp370,1997,115.55095221307101,108.41901985528955,41.83087075338159,207.01953973003089,2482.6605931951617,2498.559195607285,2203.3137738217915,2705.564550889179,33
ssp370,1998,143.48752700078683,137.37413820270757,75.65939616884727,259.11763568794265,2491.6077158731323,2501.711133865253,2292.3579615766735,2682.2877086655794,33
ssp370,1999,156.9926381808954,142.3845145623307,63.62239506778717,276.7188728147496,2462.9939163757354,2475.2400598537156,2263.4985775700784,2721.806923077006,33
ssp370,2000,147.92343501267942,144.49885543643506,64.63678139408417,231.33236895587845,2489.1032394594076,2491.0393691302497,2282.016600726578,2651.2015948524067,33
ssp370,2001,128.87439351830216,123.22585504304905,59.20560973471564,219.78793653347523,2534.95915237419,2556.614858189353,2248.5210466968983,2788.7069335423203,33
ssp370,2002,130.4280682151075,122.09412277526104,65.6939800261852,214.86443998127913,2520.056055314515,2496.845403315049,2342.286567766673,2774.3850910606343,33
ssp370,2003,140.55688685387742,118.85655853933233,49.48165713039273,307.1325884378021,2484.6565581534996,2465.952589241161,2249.712881472001,2750.905866999907,33
ssp370,2004,134.86266850333988,120.94934223295674,37.62141624817777,273.30096418416883,2513.7441261151653,2538.766740405018,2199.682078765633,2737.846682584433,33
ssp370,2005,122.2803615969633,108.41357275875833,34.7803833818224,229.2330774329429,2509.61014031899,2522.1267724769477,2307.7895245600293,2729.074219177731,33
ssp370,2006,128.00879610399886,121.23942655783814,65.68099323066161,219.79264966206014,2515.1075816987714,2513.9746242611245,2301.776232334658,2782.353619286942,33
ssp370,2007,142.39862708771807,148.63893805090564,48.62056816848335,224.38383435027865,2503.9271850534524,2524.0793311639272,2278.7061880600572,2727.0850308868185,33
ssp370,2008,129.88931448365295,114.79667383907695,53.57860971376314,236.35990622980987,2531.151532134935,2550.1577536786644,2286.62169480086,2800.3965870416955,33
ssp370,2009,135.13244670309808,129.21908966171273,53.466586448337985,242.21643113665064,2509.7198818513134,2502.1967633908225,2288.7803233800214,2788.4010452155317,33
ssp370,2010,125.081358021924,106.24990939881272,51.02679060338905,241.53395574771676,2542.6953441286055,2533.111426352054,2340.37116780355,2729.4176561645186,33
ssp370,2011,111.77745811683184,98.28838409368805,30.742172672471703,208.36821824713942,2567.967164057779,2570.656132278059,2358.796348221857,2773.810242108177,33
ssp370,2012,127.62335943449737,119.37484169877516,37.964069896264185,219.0130539293381,2570.4853191905986,2593.6970736131743,2330.180324703168,2842.808458189791,33
ssp370,2013,126.48345948592326,113.27778756780489,55.54414019174263,266.1315288321179,2563.4410728683893,2562.7298424481496,2355.76113739123,2801.051573136994,33
ssp370,2014,122.97364963312079,126.24053382310096,43.530319113394086,212.25314502552044,2551.6506603366975,2523.903013655902,2397.2097875221393,2860.602939590454,33
ssp370,2015,116.26188345334874,90.28927204088944,56.5787688363419,210.28910235760216,2597.496387417398,2660.645603873528,2353.3877098464604,2846.59600264779,27
ssp370,2016,140.08526787122014,140.57778308353042,50.36047223309547,274.15910936130297,2607.958520655706,2649.372296749054,2394.8715042490994,2836.172146119083,27
ssp370,2017,121.24493327934935,115.15623135725512,45.36719382197826,200.0473616954112,2640.2364997129193,2644.9970804445893,2411.2566552364187,2902.7458918821944,27
ssp370,2018,107.81580696213389,94.4205092307953,44.3109680042182,202.52017737176865,2648.175478777624,2658.185921049714,2391.069867813364,3013.5264795029134,27
ssp370,2019,116.08095848635611,95.38924613010605,49.48679604382828,216.72465054382846,2670.1102984917525,2676.470513981637,2440.317872238017,2913.8334922785793,27
ssp370,2020,116.71708974541627,97.7112537920906,50.67296441265884,234.28339668938128,2657.9885411928144,2713.124257899896,2420.9471713014277,2827.761267241259,27
ssp370,2021,111.31769084662109,100.092203948605,48.81098883202872,217.2405544431066,2673.0786002478303,2644.679606420742,2500.8347697769404,2978.598945217812,27
ssp370,2022,109.90640826548534,103.57521502743072,40.769023994821104,167.00909781567805,2652.0507066370037,2668.9449165270403,2408.1984048295876,2868.0915156270353,27
ssp370,2023,105.56564640338054,93.67329761446436,35.38300202739178,171.85609663750213,2749.0028747521924,2741.457391099615,2451.5195218837807,3032.8961967789223,27
ssp370,2024,117.27335054403828,118.23766953655604,31.414772021998367,203.07236016534785,2693.9533747908217,2681.9647472706583,2361.2073775981466,2961.9041578370366,27
ssp370,2025,121.84890967951117,112.81127904855968,30.491588794986903,295.90096049393213,2708.525864431684,2727.3147775733064,2341.6915097493347,3061.0090754238377,27
ssp370,2026,96.7240939099276,101.70846871558564,32.3264990771829,200.2304956021865,2741.842718163595,2735.559912089188,2446.745068808192,3089.061967412687,27
ssp370,2027,91.35504640750108,90.73290444498544,30.89848915428471,141.13450056961403,2772.746381761689,2757.1293992131395,2473.4058881721303,3116.0906863248083,27
ssp370,2028,94.88471912220773,85.16474085579394,16.849188208799077,196.55520571762315,2809.7750297899506,2757.6154449832943,2526.9613175809964,3085.0098021382437,27
ssp370,2029,100.7248395696106,91.59132660492668,34.42558250367273,198.6507842870767,2786.1553008733295,2766.8562740814327,2541.309420439574,3098.726842878092,27
ssp370,2030,112.68868420348998,99.09722179929742,46.566108602937575,211.15857530381388,2775.8243554131354,2779.4623529623414,2550.196964171647,3022.767767839231,27
ssp370,2031,105.3787867936035,100.34288140787588,26.363237228466605,203.79370168321637,2805.1490076563787,2754.43995592336,2529.481667885309,3304.74116604132,27
ssp370,2032,97.34748004363611,92.20741754394292,29.787227636708504,188.7830338928118,2824.305886801108,2806.186261990165,2520.495476364719,3236.266691939574,27
ssp370,2033,96.16457623239741,96.50452908069695,21.96024677856912,178.6653928848652,2837.0689033254234,2758.182935832408,2609.6280781672203,3203.1183425151658,27
ssp370,2034,96.04688362480326,88.24810472941189,36.698826989872565,194.10926317624683,2820.399663659318,2774.573310310522,2471.409670532141,3226.9210370275373,27
ssp370,2035,107.46209736620466,104.75635525612444,35.518042130788245,178.1742857354744,2855.292339628391,2851.7107082080884,2493.543208345879,3280.9853207771766,27
ssp370,2036,87.33075423477118,76.86776449217642,17.761282473709805,236.35833642573175,2895.0837379966956,2881.688761251715,2576.056378853327,3197.631243799331,27
ssp370,2037,105.67303671308083,110.81813267896187,42.36516499323387,194.51094904134428,2919.83258535289,2912.961033581548,2688.1557431515976,3279.705183109344,27
ssp370,2038,75.14392236567527,63.15974626422904,12.24230265432506,186.43932873156191,2912.1384894895086,2896.9279763045647,2607.1288164444804,3292.8654090878504,27
ssp370,2039,88.99491865792542,89.34234002486915,21.816569954270737,150.1206899590822,2960.161324963608,2971.832487997639,2636.1093977867217,3346.8230154039406,27
ssp370,2040,80.25255680027823,75.78751176421602,26.343485068190976,149.78867234643263,2931.8745570223964,2900.813370952625,2687.524377999094,3270.86073269597,27
ssp370,2041,82.37065519833453,69.1271777645128,32.95198569534945,161.22473906376825,2974.2145890594693,2957.9078180745328,2601.227385872657,3369.592073485988,27
ssp370,2042,77.45077725913264,80.3673564859785,22.126450501951975,144.83666799595122,2961.817649438974,2910.9115070637927,2692.233306748701,3468.1122928612795,27
ssp370,2043,61.88666968849856,55.12360210809451,19.071185917247167,96.53549867910549,2993.7938638298515,2954.174262320531,2701.10399150267,3404.3387466011127,27
ssp370,2044,73.1583518870386,67.11946472516401,8.894735063360482,129.12560997237037,2974.616568033712,2911.4253446379057,2682.87408873197,3334.795338175032,27
ssp370,2045,70.810229827317,68.44362717689168,7.526487891319367,152.55684399312648,3033.9199532109087,2998.960327616401,2756.6833932700633,3497.0772658953547,27
ssp370,2046,67.95106358067814,69.53883202757409,24.21931676447771,116.16944236568972,3022.723201505851,2970.9885443787243,2769.391464571588,3476.253186930016,27
ssp370,2047,68.17133544814435,56.06276462052237,3.7908914498008737,175.60469735441774,3014.4604335287895,2989.032884694904,2652.7037581030067,3461.4160709752355,27
ssp370,2048,81.50723073753878,76.13330199135834,31.048564762890358,175.5862111014091,3081.6300804447724,3062.382827045483,2657.9324768819906,3534.1753590449903,27
ssp370,2049,71.03869819520749,57.4327087019738,22.02035777408793,136.57622317309898,3085.3978348940354,3038.4272278278945,2697.4518840510955,3515.730403925144,27
ssp370,2050,82.34344081570872,71.236402396744,20.29430706309618,163.46990549419075,3099.2725308832414,3072.339050322227,2867.233456990049,3561.840519942863,27
ssp370,2051,82.23541465722248,65.36306684850604,11.50668742310403,230.25798975368232,3102.3263008677523,3098.2608164242306,2788.1587877049005,3379.6944052888357,27
ssp370,2052,59.27167641590992,47.064971381510766,20.57438427003508,109.82187669046179,3130.449779562235,3124.850579099801,2807.1145291861953,3571.0840323035736,27
ssp370,2053,62.169852492317794,49.398928788732206,14.83246334898801,125.94066890154004,3196.859968099062,3216.0183690328827,2802.10998207594,3500.136786265309,27
ssp370,2054,67.86179550090382,58.51345963713236,14.786161607299265,149.0645027045109,3172.982981562027,3149.7639743357536,2896.253890496695,3588.556554764589,27
ssp370,2055,61.28911295685014,54.22929020299697,13.31283963363218,139.6612232298076,3188.1475704652453,3208.465758496553,2833.1579301420866,3470.7133447991455,27
ssp370,2056,59.44489044814483,42.110666534618254,14.83122137117732,136.58328380725075,3268.5798757514503,3247.510661054961,2813.5380546845454,3598.1731825819456,27
ssp370,2057,64.21819129616189,58.58796818346512,14.660948444274474,112.48101582045373,3278.3114521231587,3277.495837517435,2854.762571740024,3802.9449529791586,27
ssp370,2058,72.21251570706788,67.30276384407551,13.4114100834501,143.22375051127932,3216.96040675427,3209.9286963919944,2843.9549031199203,3559.4351705223535,27
ssp370,2059,58.39414874864766,49.20260984097767,12.088367133317032,135.33147229273726,3235.402279089048,3174.0337385223056,2846.911125049511,3611.943605048974,27
ssp370,2060,60.51340937265349,52.14832452035887,2.041832380066689,124.24752516198467,3336.420973100973,3303.1580542205625,2971.0927810974435,3811.6356414003003,27
ssp370,2061,50.576396881816585,36.265673391470216,12.243980057973797,116.112729818085,3320.7009586291265,3248.298924313244,2835.442493465623,3962.4982940510436,27
ssp370,2062,60.094001019910536,49.739259832654206,10.487080038793463,130.7453246928802,3279.6152297882895,3290.5996776279444,2869.8712447930848,3704.889104158773,27
ssp370,2063,66.15273206957825,60.20266933780955,19.37183279643516,125.73688232477495,3306.2951925278185,3256.981292701746,2963.668730430532,3806.100830947042,27
ssp370,2064,60.728992221607164,47.84708083452465,9.607678451536069,149.34068801682275,3379.408041740696,3370.235667239115,2956.467552027477,3905.2939271353225,27
ssp370,2065,58.003357240614086,48.27497786868036,7.73513687258646,109.5151058828523,3321.220900390015,3267.707161202233,2947.882339366759,3863.7107013332193,27
ssp370,2066,46.73686284796557,42.22586153074749,5.556216016964351,112.51956562243211,3337.3799055399572,3344.3684361937785,2971.2470198622877,3780.0875312774565,27
ssp370,2067,52.16903866438442,43.52946790537239,1.1847703669581402,118.83951684052032,3397.3503370135204,3314.921979604192,3001.838139002777,3963.15570260721,27
ssp370,2068,53.01365995706393,35.531926792153214,3.8215578622447643,126.67180157108938,3366.437226988087,3333.5453692898186,2995.066939401069,3952.5387374335087,27
ssp370,2069,42.1750090854749,30.224770618240413,12.893700184302887,87.08573498323489,3452.1859893173387,3366.061660376099,2953.2849951615954,3989.6477376145244,27
ssp370,2070,48.68153684032205,33.49609215490879,3.1625165228549093,142.28500454758736,3487.035846709234,3386.08511242496,3054.757233825367,3942.441404486842,27
ssp370,2071,51.04973858143594,30.18823228075484,3.3491061397971564,137.714233890658,3448.6958350669006,3346.899428908636,2979.258637311012,3865.293948305506,27
ssp370,2072,49.03782360848892,48.85493408030826,12.25010219848276,96.92980005712974,3484.48044533817,3475.360446667052,3005.677652604511,3964.2786057508183,27
ssp370,2073,43.09736397724223,38.358663959122985,3.2752666591022104,96.15882233034976,3476.4846879508696,3423.27485603624,2995.494145144265,4084.748811891445,27
ssp370,2074,41.132233076045544,32.92724369733196,4.639113180768498,94.71765877410007,3506.4734011546443,3548.930661690393,3021.733425102229,3930.5353296393646,27
ssp370,2075,42.27937132948613,34.2477925340438,2.466992229079797,105.4164129870377,3615.3955236953598,3537.326573900966,3227.1920880654984,4263.075049561946,27
ssp370,2076,47.380373014191996,41.953320204599,3.7549294372908935,101.55160794978508,3605.9482714488254,3535.3896120021286,3138.668551626257,4032.1199136878217,27
ssp370,2077,38.92426624614319,26.59574708362561,2.8901711102416794,104.70858493826044,3582.9791609454846,3570.292628424639,2989.950217403095,4376.872077929513,27
ssp370,2078,39.72160372673321,29.3942622359018,3.683413085275447,103.71665123939198,3619.9280136565453,3486.457557902016,3123.342341843656,4222.34303958921,27
ssp370,2079,40.29104513297768,34.66012449275687,5.20071859673037,89.61770349928055,3611.6427542224706,3485.4361819614646,3121.2064002015572,4293.557632236647,27
ssp370,2080,46.70886083212238,28.67946308115446,8.128046020398681,117.46616122870613,3608.8594003720104,3555.904044197244,3027.5175961635614,4226.28352522441,27
ssp370,2081,32.965174591208715,28.096698522355048,0.720267431841936,70.21785964793135,3748.8063774172356,3711.532163649988,3145.445671091763,4382.539059093052,27
ssp370,2082,41.987817524452154,38.38636699797336,6.0164718374247155,98.00827171719195,3635.6703651360754,3527.089638172621,3104.817462278767,4483.804664552735,27
ssp370,2083,44.54564650684697,36.35324774017956,3.225713171004969,112.94793467856476,3710.7260506583084,3627.1699733519376,3270.8080569861822,4448.97409257026,27
ssp370,2084,30.86166286515882,23.659808395562383,0.8935140331353139,76.04666060298503,3733.4147733213426,3622.466021971164,3090.7512636765136,4487.934163278864,27
ssp370,2085,29.114817966122292,17.765223657814644,1.6277007398283223,93.55572219234443,3784.350360336475,3709.730212934307,3256.3929025453886,4318.5408604765325,27
ssp370,2086,32.26826159911074,27.247654028329904,2.237261325617852,81.71831980893329,3781.024661783891,3727.284391197694,3201.891918376452,4357.523733955492,27
ssp370,2087,33.29940054578202,22.6257202297708,2.67554316318589,90.28506324053477,3745.7483190554517,3661.5988414887097,3275.7501962130123,4368.042612980509,27
ssp370,2088,30.313303231922486,31.342171242679257,1.3540397869776635,59.82779869219919,3851.3584276493984,3737.433685428453,3307.6595728866187,4506.185836033548,27
ssp370,2089,25.330228193611134,26.69266022383315,1.0604727880259157,53.30744355719564,3881.7798140165337,3812.033445831687,3224.0393840035717,4694.429671317627,27
ssp370,2090,31.827890729573213,33.3264259597868,3.318864745688713,59.744686625375756,3866.3081120765446,3855.1981799018913,3330.6444146488143,4737.185425138744,27
ssp370,2091,35.88712452177632,31.548112431638938,2.1587400793826115,79.03776107741822,3843.9734330031033,3773.5347985233216,3364.7643088922023,4524.981935419182,27
ssp370,2092,35.20373057905013,30.72981972943972,0.3114556406236534,89.87953969454142,3898.6422970890508,3790.692030324592,3365.6754960182775,4732.500150397242,26
ssp370,2093,27.118819139819724,15.955802826328885,0.0011085084108729902,71.88108021397962,3925.4584881600426,3882.173365496077,3298.309493150176,4617.624324488755,27
ssp370,2094,27.49889581199803,22.59080842240128,1.3269113582113934,67.30474564169792,4013.4744901795516,3870.3725312816937,3350.7426413442336,4823.342698257264,27
ssp370,2095,24.08167272244418,12.487582709660307,0.66330992781747,75.88547850411416,3989.7332187308575,3793.548843687861,3377.437188733802,4784.57400237842,27
ssp370,2096,33.168882977852796,25.36691633379556,2.287981061774757,91.27867480261642,3985.734488942242,3876.880863682234,3426.1276977685825,4739.957474196858,27
ssp370,2097,17.061263505172715,12.640410502226375,0.0,40.61572632016637,4041.4956413329464,3912.5880921072817,3379.3111448759096,4707.739731908254,27
ssp370,2098,27.801578281824245,20.804268660532024,0.0060590511464471706,79.92214867412052,4045.036193280195,4036.662458862429,3299.377256794286,4759.113659930237,27
ssp370,2099,21.156758484232583,16.729535175692806,0.013722158965235775,59.72328707429975,4093.9093681446225,3940.6043841827322,3491.960201864167,4854.758781528527,26
ssp370,2100,17.78551121437488,9.66594169283798,0.24424114885207843,71.88189899448834,4159.129549810454,4108.254177302293,3563.5051653158644,4778.9816339266,26
ssp585,1971,183.03354867071093,168.6305658873586,78.90359716811085,310.94814946913533,2277.8689049066807,2303.554500617558,2060.2794217520964,2440.2262940431124,33
ssp585,1972,150.69580583694227,150.62510565619513,68.54779665450069,231.2884280378052,2309.8702389929276,2301.6580971247913,2102.368892417708,2512.8206933691667,33
ssp585,1973,155.1694920370734,151.40857412948958,76.51430082912448,244.49705974903736,2341.6530968644274,2364.84414172437,2126.67154426241,2527.532982600124,33
ssp585,1974,161.58960140318513,137.62493835337492,86.69476656742079,287.97205154277225,2286.885837262867,2289.189413642209,2124.554419580005,2493.7668580039667,33
ssp585,1975,175.83467709802994,162.10197062522082,93.45399423574548,279.51849553923466,2265.2045929173505,2290.3806223940046,2066.452199865664,2398.1850435319557,33
ssp585,1976,157.36726239231777,156.90187568977692,87.01956995282873,237.1452477744277,2304.0817207742066,2297.563130017602,2152.65925004342,2485.4977455585226,33
ssp585,1977,166.86918001908433,154.2271687112181,71.63763064605547,284.3203183239372,2328.4140087144215,2322.7554109611838,2128.3501580096963,2524.860651927696,33
ssp585,1978,164.1552191164099,168.20502758303996,72.95197886283685,240.17666306233994,2309.718164821748,2298.1080025083784,2120.1082603612945,2495.114940206527,33
ssp585,1979,163.31249358162745,157.93699272230202,51.16100771940241,296.29224495948876,2330.32984100529,2292.7286145423086,2121.5201453822083,2567.933221055292,33
ssp585,1980,156.3960424160675,159.94736171594167,51.99502408927964,284.1717368785592,2336.351033866748,2322.227272356925,2185.1297720461184,2504.7141841348325,33
ssp585,1981,162.814320013173,152.55947421314647,87.55579876763117,259.94182883049484,2365.180035332897,2369.067866811227,2166.1593021509116,2573.704503213732,33
ssp585,1982,156.43819931922565,160.39318375898006,74.24301137562912,239.4754170401455,2293.2944609523283,2299.920847770468,2081.9690724840307,2485.5162735527583,33
ssp585,1983,176.902704156524,162.60940699335995,94.31675761002495,297.08477907401135,2272.234247813657,2243.4335529498603,2084.2481396695807,2490.390120526058,33
ssp585,1984,173.53238755837313,161.20194825306322,82.41325574619395,285.3568889895229,2330.7883730237277,2332.281808681947,2117.430786401195,2555.8314821385034,33
ssp585,1985,157.09317095948677,155.4493563812129,75.03553295463865,218.51294959575787,2295.9757152812176,2316.4217052776676,2031.9404127457215,2496.587724712206,33
ssp585,1986,145.92387272772865,145.67166583784126,68.95022764950455,260.920901176557,2349.525948429982,2350.631652990167,2174.239232312989,2517.801317657089,33
ssp585,1987,150.89224768889298,147.6571877165594,72.23780343747637,234.4866584436666,2336.5360231630793,2336.0034651961623,2176.0124299826925,2478.4814986483025,33
ssp585,1988,146.3205740992894,146.6766428759754,67.9532375349742,230.35694990970524,2356.9519472850343,2339.8594323950247,2163.7814568368535,2609.808376950141,33
ssp585,1989,182.3648917402738,187.05688392013525,76.61619837707933,302.7406849961592,2380.4484365020107,2392.0940879768104,2153.6758291267006,2620.699361637718,33
ssp585,1990,155.33959772953236,148.4661845213679,65.3507955635085,259.5548480690777,2438.757872105737,2436.0106517988784,2206.445620919659,2646.3594836571656,33
ssp585,1991,151.85318044308346,157.75066491931187,69.72255025088316,216.53470062168626,2383.9380759702767,2379.079808823266,2170.8943971119043,2629.163972566624,33
ssp585,1992,175.6015524132865,181.16156571477632,69.18554243098772,279.5036934251127,2288.5843007723925,2309.3170328675633,2083.637889226684,2446.313049428255,33
ssp585,1993,168.24446824727085,155.0040681371977,91.24387671951571,267.21927591866717,2272.6631640732544,2259.832014604198,2145.388556725663,2441.5646737967245,33
ssp585,1994,157.25141623640712,165.21634157249076,66.24957188844317,261.12740066599855,2347.045140679875,2339.7660105065424,2208.899812264679,2530.58412856395,33
ssp585,1995,172.9626468061169,172.98728334722395,63.39697066979167,282.9244565030817,2363.9908997066022,2350.0073565694483,2190.2946154373353,2580.7716334485867,33
ssp585,1996,157.87758247666233,162.12570335148405,69.94549218067048,245.5997026298665,2363.1492730957907,2366.4321907609783,2176.446306519512,2531.9917332969703,33
ssp585,1997,115.55095221307101,108.41901985528955,41.83087075338159,207.01953973003089,2482.6605931951617,2498.559195607285,2203.3137738217915,2705.564550889179,33
ssp585,1998,143.48752700078683,137.37413820270757,75.65939616884727,259.11763568794265,2491.6077158731323,2501.711133865253,2292.3579615766735,2682.2877086655794,33
ssp585,1999,156.9926381808954,142.3845145623307,63.62239506778717,276.7188728147496,2462.9939163757354,2475.2400598537156,2263.4985775700784,2721.806923077006,33
ssp585,2000,147.92343501267942,144.49885543643506,64.63678139408417,231.33236895587845,2489.1032394594076,2491.0393691302497,2282.016600726578,2651.2015948524067,33
ssp585,2001,128.87439351830216,123.22585504304905,59.20560973471564,219.78793653347523,2534.95915237419,2556.614858189353,2248.5210466968983,2788.7069335423203,33
ssp585,2002,130.4280682151075,122.09412277526104,65.6939800261852,214.86443998127913,2520.056055314515,2496.845403315049,2342.286567766673,2774.3850910606343,33
ssp585,2003,140.55688685387742,118.85655853933233,49.48165713039273,307.1325884378021,2484.6565581534996,2465.952589241161,2249.712881472001,2750.905866999907,33
ssp585,2004,134.86266850333988,120.94934223295674,37.62141624817777,273.30096418416883,2513.7441261151653,2538.766740405018,2199.682078765633,2737.846682584433,33
ssp585,2005,122.2803615969633,108.41357275875833,34.7803833818224,229.2330774329429,2509.61014031899,2522.1267724769477,2307.7895245600293,2729.074219177731,33
ssp585,2006,128.00879610399886,121.23942655783814,65.68099323066161,219.79264966206014,2515.1075816987714,2513.9746242611245,2301.776232334658,2782.353619286942,33
ssp585,2007,142.39862708771807,148.63893805090564,48.62056816848335,224.38383435027865,2503.9271850534524,2524.0793311639272,2278.7061880600572,2727.0850308868185,33
ssp585,2008,129.88931448365295,114.79667383907695,53.57860971376314,236.35990622980987,2531.151532134935,2550.1577536786644,2286.62169480086,2800.3965870416955,33
ssp585,2009,135.13244670309808,129.21908966171273,53.466586448337985,242.21643113665064,2509.7198818513134,2502.1967633908225,2288.7803233800214,2788.4010452155317,33
ssp585,2010,125.081358021924,106.24990939881272,51.02679060338905,241.53395574771676,2542.6953441286055,2533.111426352054,2340.37116780355,2729.4176561645186,33
ssp585,2011,111.77745811683184,98.28838409368805,30.742172672471703,208.36821824713942,2567.967164057779,2570.656132278059,2358.796348221857,2773.810242108177,33
ssp585,2012,127.62335943449737,119.37484169877516,37.964069896264185,219.0130539293381,2570.4853191905986,2593.6970736131743,2330.180324703168,2842.808458189791,33
ssp585,2013,126.48345948592326,113.27778756780489,55.54414019174263,266.1315288321179,2563.4410728683893,2562.7298424481496,2355.76113739123,2801.051573136994,33
ssp585,2014,122.97364963312079,126.24053382310096,43.530319113394086,212.25314502552044,2551.6506603366975,2523.903013655902,2397.2097875221393,2860.602939590454,33
ssp585,2015,112.14831251918186,107.55225695608219,37.124305826754004,195.41457192937526,2593.6759677821115,2622.969318037828,2345.2369326170583,2811.3967147461117,33
ssp585,2016,107.96243404961753,95.59173386851444,42.13319844583943,213.66866211489375,2649.6401311150444,2653.521662095352,2392.169521561321,2918.261871172387,33
ssp585,2017,110.19642503573131,106.97682187774323,50.16346229827043,192.02963531074553,2667.933245001726,2661.4775738686158,2434.7078423431917,2878.285078841829,33
ssp585,2018,99.76132375167029,93.60887353149761,36.7453053163495,172.3130943072006,2686.176391569869,2700.834953221887,2366.945041674658,2994.225624746815,33
ssp585,2019,118.17664942323373,122.34873563902609,46.81301130661554,197.51817377321154,2695.169221227825,2674.2215654854854,2523.468763453732,2873.1173362393233,33
ssp585,2020,97.26367740843757,86.5035253289189,37.17413149133115,187.56632484367043,2699.5924664960667,2702.503569170398,2435.4404989191353,2967.3579645532527,33
ssp585,2021,99.59053400160926,75.62151348972213,36.739913800388685,215.2885128352548,2746.2708427314246,2737.799141036474,2457.121776251546,3129.1992333533512,33
ssp585,2022,113.3053489096692,114.13566454680378,43.74572484232462,191.60496318210218,2755.2236403257757,2747.700319405285,2453.840042288673,3079.662463863435,33
ssp585,2023,99.33947582490424,95.83920458567076,42.090093136498695,165.46526527050548,2727.8059092408535,2740.291230373997,2490.9877320854293,2913.074864637468,33
ssp585,2024,95.43551974518324,93.47566551882383,35.630469023809766,155.9782870119238,2828.243177719292,2855.9689790307675,2533.9446935029173,3018.6881966755723,33
ssp585,2025,99.91350759614727,86.66761678410714,34.18149417242199,190.85301292194188,2771.9424469438372,2740.3759933603747,2485.646005183994,3097.966459294445,33
ssp585,2026,90.3126852465484,81.62367356178238,45.38605303220717,165.63490280950975,2766.9662524924206,2751.975716660083,2512.8374544091275,3105.894460108646,33
ssp585,2027,88.37968067676954,83.26765006956316,31.83135196205161,158.556760592538,2852.090780419882,2797.984042464147,2565.36753631545,3253.168039049068,33
